,YEAR,SEX,STATE,COUNTY,GEOID,RACE,AGE,SSP1,SSP2,SSP3,SSP4,SSP5
2846507,2050,1,37,43,37043,3,6,0.0,0.0,0.0,0.0,0.0
2846508,2050,1,37,43,37043,3,7,0.0,0.0,0.0,0.0,0.0
2846509,2050,1,37,43,37043,3,8,30.218850773572907,30.301867324657568,26.37919764552848,29.273693241500112,34.75894359468329
2846510,2050,1,37,43,37043,3,9,0.0,0.0,0.0,0.0,0.0
2846511,2050,1,37,43,37043,3,10,7.2108899890979075,7.132754945314705,6.412903712143901,7.1178631325891395,7.8462756767034145
2846512,2050,1,37,43,37043,3,11,5.004964024605731,4.929526294286688,4.373884310896046,4.915860432349991,5.4793192566780915
2846513,2050,1,37,43,37043,3,12,0.0,0.0,0.0,0.0,0.0
2846514,2050,1,37,43,37043,3,13,10.030688431773926,9.722675422891443,8.73885197751392,9.697114875831524,10.684117404043052
2846515,2050,1,37,43,37043,3,14,20.540694861601025,19.62825926343575,17.718929866476465,19.59359101287388,21.465499919907764
2846516,2050,1,37,43,37043,3,15,18.713222896375193,17.58000731201281,15.67766973993076,17.587946709214656,19.35510194373786
2846517,2050,1,37,43,37043,3,16,16.19302867716017,14.742313844088793,12.825304581186836,14.744833705472262,16.54899283551019
2846518,2050,1,37,43,37043,3,17,14.054375045749106,12.195170701593426,10.128460977323732,12.196293094914086,14.245449196017475
2846519,2050,1,37,43,37043,3,18,26.897635211623243,20.262623699734235,14.782841153951304,20.26237441321371,27.024115425243217
2846520,2050,1,37,43,37043,4,1,0.02760521123016655,0.0284746941009395,0.019074388517924104,0.02241193541383435,0.04037524928527544
2846521,2050,1,37,43,37043,4,2,0.0,0.0,0.0,0.0,0.0
2846522,2050,1,37,43,37043,4,3,0.01143210890733936,0.011719434500306769,0.00865645626836849,0.009916549601657769,0.01514774809043109
2846523,2050,1,37,43,37043,4,4,0.6131062945716921,0.6302484369755317,0.4758199501680693,0.5421827327286225,0.7913279539654613
2846524,2050,1,37,43,37043,4,5,0.6375975912505233,0.6567245328158092,0.5026593106497331,0.568722543170327,0.8089175780099674
2846525,2050,1,37,43,37043,4,6,0.8761825618212888,0.8956214139629756,0.7209990649368685,0.8148221609225589,1.0746727322647482
2846526,2050,1,37,43,37043,4,7,1.3044965417656906,1.3225963225287838,1.1115489550272852,1.2452250060738217,1.5513919675108343
2846527,2050,1,37,43,37043,4,8,5.112788096519487,5.126833833644969,4.4631494668136416,4.952874994081337,5.8809355256456355
2846528,2050,1,37,43,37043,4,9,0.055692097949846704,0.05524757826500872,0.05002382008504538,0.055150557118500414,0.06042118287176939
2846529,2050,1,37,43,37043,4,10,1.1021206141625872,1.0901783653455677,0.980155485450384,1.0879022837783952,1.1992336841598603
2846530,2050,1,37,43,37043,4,11,2.12127643573851,2.0893033228640387,1.8538030794499163,2.0835112590733997,2.3223245493747786
2846531,2050,1,37,43,37043,4,12,7.319536173583485,7.1618788354535665,6.412402383525215,7.139579852228067,7.9000002447067015
2846532,2050,1,37,43,37043,4,13,4.024215565366406,3.900643713532802,3.5059432251875093,3.890389068297088,4.2863649740487935
2846533,2050,1,37,43,37043,4,14,4.1804001990274235,3.9947031726186255,3.606120359581532,3.987647561183605,4.36861463266055
2846534,2050,1,37,43,37043,4,15,5.484819960293999,5.152676027052495,4.595103494285093,5.1550030534811615,5.672953828552003
2846535,2050,1,37,43,37043,4,16,5.405330449545802,4.921073105404316,4.28116387363468,4.921914250302919,5.524153428399054
2846536,2050,1,37,43,37043,4,17,7.044693015298058,6.112775102573308,5.076846040497019,6.1133376972358775,7.140468083731767
2846537,2050,1,37,43,37043,4,18,14.062881554591154,10.593900721483447,7.728907859473009,10.593770387095919,14.129009162060845
2846538,2050,1,37,45,37045,1,1,1173.5455728669788,1210.5088029314607,810.8854525225638,952.7703796573076,1716.4221152692035
2846539,2050,1,37,45,37045,1,2,1274.840443002095,1309.137993424589,928.8555499327724,1074.5625776245815,1764.577885580939
2846540,2050,1,37,45,37045,1,3,1359.552196041547,1393.7221067784005,1029.4604630684032,1179.3158110515656,1801.430895065073
2846541,2050,1,37,45,37045,1,4,1488.3459305187866,1529.959331185227,1155.0765222318041,1316.1754674496187,1920.9878456932604
2846542,2050,1,37,45,37045,1,5,1385.6471215670833,1427.2143920336164,1092.3950097813756,1235.9657027070489,1757.9651004580362
2846543,2050,1,37,45,37045,1,6,1239.6241776268064,1267.1262898008474,1020.0703733297536,1152.8114061596045,1520.4483175087005
2846544,2050,1,37,45,37045,1,7,1312.722573211906,1330.9364894755238,1118.5582772947757,1253.0772768385355,1561.1748980909927
2846545,2050,1,37,45,37045,1,8,1434.224339110621,1438.1644081425902,1251.989613798053,1389.3659840742341,1649.7028056693955
2846546,2050,1,37,45,37045,1,9,1641.6569876786755,1628.5537131812382,1474.5710220317112,1625.6937842329446,1781.0580085271204
2846547,2050,1,37,45,37045,1,10,1733.5132624362002,1714.7294320263622,1541.6756672942295,1711.1494086311207,1886.2613306901285
2846548,2050,1,37,45,37045,1,11,1758.4315332575072,1731.9274299036706,1536.7095662002814,1727.1261001757266,1925.0903132089638
2846549,2050,1,37,45,37045,1,12,1841.857725420569,1802.1854867271072,1613.5903407686715,1796.574263071825,1987.923296841053
2846550,2050,1,37,45,37045,1,13,1888.523058237942,1830.5320565765594,1645.3031688020071,1825.719656826316,2011.5470848981668
2846551,2050,1,37,45,37045,1,14,1558.5081288437946,1489.2778371536428,1344.4090580859847,1486.6474124928657,1628.6769430284264
2846552,2050,1,37,45,37045,1,15,1435.2146044632018,1348.3023945414552,1202.4022104208416,1348.9113082960675,1484.4436543267764
2846553,2050,1,37,45,37045,1,16,1361.481432159001,1239.5078750214054,1078.3291005776152,1239.7197405441316,1391.410273870449
2846554,2050,1,37,45,37045,1,17,1041.520300034335,903.7412056208948,750.5846173628988,903.8243822420027,1055.6801332299428
2846555,2050,1,37,45,37045,1,18,487.01210295369714,366.877716264911,267.66005640916734,366.87320265054876,489.30217025264227
2846556,2050,1,37,45,37045,2,1,483.91467280363645,499.15656012013926,334.3707969346696,392.8774281875489,707.7712749358826
2846557,2050,1,37,45,37045,2,2,538.8575754911358,553.3546797894809,392.6145051059042,454.20286787319606,745.8628775145132
2846558,2050,1,37,45,37045,2,3,561.0031983782193,575.1030095274248,424.7947331973181,486.6307772693369,743.3392382663333
2846559,2050,1,37,45,37045,2,4,560.3238497959629,575.9902216967442,434.8565145202895,495.506111721829,723.2023705234393
2846560,2050,1,37,45,37045,2,5,487.7191718643097,502.3499926649688,384.5004844499895,435.0344034888452,618.7674117145289
2846561,2050,1,37,45,37045,2,6,427.55320324662887,437.03883314017486,351.82788745624197,397.6110004456328,524.4109950858823
2846562,2050,1,37,45,37045,2,7,386.5005543032369,391.86321727222725,329.33340449621176,368.939387473079,459.65154846092935
2846563,2050,1,37,45,37045,2,8,405.3767837101648,406.4904257452498,353.8689931832489,392.6977800206474,466.28076180508464
2846564,2050,1,37,45,37045,2,9,468.1428836634414,464.4062902369803,420.4958378038402,463.5907390012622,507.8951561390068
2846565,2050,1,37,45,37045,2,10,424.0978137281937,419.50241686399096,377.1654328496954,418.6265769567242,461.46708179289664
2846566,2050,1,37,45,37045,2,11,436.59836619628396,430.0177015511578,381.54734673027036,428.825586490012,477.97782832653695
2846567,2050,1,37,45,37045,2,12,536.5709364766267,525.0135995693938,470.0719649983754,523.3789350185218,579.1228335978802
2846568,2050,1,37,45,37045,2,13,401.4421388330722,389.1150286935016,349.74104246784935,388.0920599559845,427.5932775098841
2846569,2050,1,37,45,37045,2,14,342.81272027311525,327.5846799566308,295.71903914558663,327.0060862253914,358.247199968013
2846570,2050,1,37,45,37045,2,15,308.4196784680933,289.74272537992266,258.3895829753096,289.8735775770982,318.99872893413294
2846571,2050,1,37,45,37045,2,16,261.6616979585148,238.2197270929614,207.24294636011243,238.26044530703763,267.41369086504346
2846572,2050,1,37,45,37045,2,17,212.82462245453812,184.6707941040952,153.3747232820876,184.68779044394932,215.71804772313362
